dia_ocu,mes_ocu,año_ocu,hora_ocu,depto_ocu,mupio_ocu,tipo_veh,color_veh,modelo_veh,tipo_accidente,marca_veh
7.0,8.0,2014,11.0,17.0,1701.0,1.0,99.0,9999.0,5.0,99.0
8.0,8.0,2014,8.0,1.0,101.0,4.0,99.0,9999.0,5.0,24.0
8.0,8.0,2014,9.0,1.0,110.0,3.0,99.0,9999.0,5.0,44.0
8.0,8.0,2014,14.0,6.0,601.0,4.0,99.0,9999.0,5.0,21.0
8.0,8.0,2014,19.0,12.0,1201.0,3.0,99.0,9999.0,5.0,44.0
8.0,8.0,2014,13.0,17.0,1701.0,9.0,99.0,9999.0,5.0,44.0
8.0,8.0,2014,19.0,3.0,301.0,9.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,3.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,21.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,8.0,1.0,114.0,4.0,99.0,9999.0,5.0,42.0
9.0,8.0,2014,15.0,1.0,110.0,7.0,99.0,9999.0,5.0,22.0
9.0,8.0,2014,4.0,18.0,1801.0,99.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,19.0,16.0,1601.0,99.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,19.0,15.0,1501.0,99.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,18.0,17.0,1701.0,99.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,21.0,2.0,201.0,4.0,99.0,9999.0,5.0,99.0
9.0,8.0,2014,19.0,14.0,1401.0,99.0,99.0,9999.0,5.0,99.0
10.0,8.0,2014,18.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
10.0,8.0,2014,6.0,1.0,110.0,1.0,99.0,9999.0,5.0,99.0
10.0,8.0,2014,9.0,1.0,108.0,12.0,99.0,9999.0,5.0,33.0
10.0,8.0,2014,18.0,22.0,2201.0,1.0,99.0,9999.0,5.0,99.0
10.0,8.0,2014,12.0,19.0,1901.0,4.0,99.0,9999.0,5.0,40.0
10.0,8.0,2014,12.0,5.0,511.0,99.0,99.0,9999.0,5.0,99.0
10.0,8.0,2014,12.0,6.0,602.0,1.0,99.0,9999.0,5.0,21.0
10.0,8.0,2014,19.0,16.0,1601.0,1.0,99.0,9999.0,5.0,99.0
10.0,8.0,2014,20.0,15.0,1501.0,4.0,99.0,9999.0,5.0,40.0
10.0,8.0,2014,0.0,4.0,401.0,5.0,99.0,9999.0,5.0,19.0
11.0,8.0,2014,7.0,1.0,102.0,99.0,99.0,9999.0,5.0,99.0
11.0,8.0,2014,22.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
11.0,8.0,2014,19.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
11.0,8.0,2014,18.0,21.0,2101.0,2.0,99.0,9999.0,5.0,37.0
11.0,8.0,2014,14.0,5.0,502.0,4.0,99.0,9999.0,5.0,99.0
11.0,8.0,2014,18.0,5.0,502.0,3.0,99.0,9999.0,5.0,44.0
11.0,8.0,2014,19.0,10.0,1001.0,14.0,99.0,9999.0,5.0,2.0
11.0,8.0,2014,19.0,16.0,1601.0,99.0,99.0,9999.0,5.0,99.0
11.0,8.0,2014,1.0,16.0,1602.0,99.0,99.0,9999.0,5.0,99.0
11.0,8.0,2014,19.0,4.0,403.0,4.0,99.0,9999.0,5.0,21.0
11.0,8.0,2014,6.0,3.0,304.0,2.0,99.0,9999.0,5.0,20.0
12.0,8.0,2014,15.0,1.0,101.0,4.0,99.0,9999.0,5.0,20.0
12.0,8.0,2014,18.0,1.0,102.0,11.0,99.0,9999.0,5.0,5.0
12.0,8.0,2014,19.0,1.0,115.0,99.0,99.0,9999.0,5.0,99.0
12.0,8.0,2014,17.0,1.0,114.0,4.0,99.0,9999.0,5.0,99.0
12.0,8.0,2014,0.0,5.0,501.0,12.0,99.0,9999.0,5.0,34.0
12.0,8.0,2014,21.0,5.0,511.0,99.0,99.0,9999.0,5.0,99.0
12.0,8.0,2014,17.0,6.0,601.0,3.0,99.0,9999.0,5.0,99.0
12.0,8.0,2014,21.0,15.0,1508.0,99.0,99.0,9999.0,5.0,99.0
12.0,8.0,2014,19.0,4.0,416.0,1.0,99.0,9999.0,5.0,99.0
13.0,8.0,2014,17.0,11.0,1104.0,4.0,99.0,9999.0,5.0,2.0
14.0,8.0,2014,22.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,7.0,1.0,115.0,99.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,9.0,1.0,108.0,99.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,7.0,20.0,2001.0,99.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,15.0,5.0,501.0,99.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,21.0,11.0,1101.0,99.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,4.0,13.0,1326.0,99.0,99.0,9999.0,5.0,99.0
15.0,8.0,2014,0.0,17.0,1701.0,99.0,99.0,9999.0,5.0,99.0
16.0,8.0,2014,19.0,1.0,101.0,1.0,99.0,9999.0,5.0,44.0
16.0,8.0,2014,21.0,1.0,115.0,4.0,99.0,9999.0,5.0,99.0
16.0,8.0,2014,19.0,22.0,2201.0,3.0,99.0,9999.0,5.0,99.0
16.0,8.0,2014,19.0,5.0,501.0,3.0,99.0,9999.0,5.0,99.0
16.0,8.0,2014,20.0,18.0,1801.0,4.0,99.0,9999.0,5.0,42.0
16.0,8.0,2014,23.0,18.0,1801.0,99.0,99.0,9999.0,5.0,99.0
17.0,8.0,2014,21.0,19.0,1901.0,1.0,99.0,9999.0,5.0,99.0
17.0,8.0,2014,13.0,6.0,602.0,7.0,99.0,9999.0,5.0,99.0
17.0,8.0,2014,19.0,11.0,1101.0,1.0,99.0,9999.0,5.0,44.0
17.0,8.0,2014,22.0,12.0,1201.0,3.0,99.0,9999.0,5.0,99.0
17.0,8.0,2014,18.0,16.0,1601.0,1.0,99.0,9999.0,5.0,99.0
17.0,8.0,2014,16.0,18.0,1801.0,4.0,99.0,9999.0,5.0,24.0
17.0,8.0,2014,1.0,18.0,1801.0,3.0,99.0,9999.0,5.0,99.0
17.0,8.0,2014,19.0,3.0,301.0,1.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,13.0,1.0,101.0,3.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,16.0,6.0,602.0,4.0,99.0,9999.0,5.0,2.0
18.0,8.0,2014,23.0,9.0,901.0,3.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,1.0,12.0,1201.0,1.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,17.0,16.0,1601.0,1.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,20.0,16.0,1601.0,3.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,6.0,2.0,201.0,1.0,99.0,9999.0,5.0,44.0
18.0,8.0,2014,18.0,14.0,1401.0,99.0,99.0,9999.0,5.0,99.0
18.0,8.0,2014,16.0,4.0,401.0,7.0,99.0,9999.0,5.0,22.0
19.0,8.0,2014,15.0,1.0,115.0,3.0,99.0,9999.0,5.0,34.0
19.0,8.0,2014,21.0,5.0,501.0,3.0,99.0,9999.0,5.0,44.0
19.0,8.0,2014,19.0,5.0,501.0,5.0,99.0,9999.0,5.0,19.0
19.0,8.0,2014,16.0,10.0,1001.0,14.0,99.0,9999.0,5.0,99.0
19.0,8.0,2014,12.0,16.0,1601.0,1.0,99.0,9999.0,5.0,44.0
19.0,8.0,2014,20.0,15.0,1501.0,5.0,99.0,9999.0,5.0,44.0
20.0,8.0,2014,14.0,5.0,513.0,3.0,99.0,9999.0,5.0,99.0
20.0,8.0,2014,18.0,10.0,1014.0,99.0,99.0,9999.0,5.0,99.0
20.0,8.0,2014,15.0,16.0,1601.0,99.0,99.0,9999.0,5.0,99.0
20.0,8.0,2014,19.0,18.0,1801.0,99.0,99.0,9999.0,5.0,99.0
20.0,8.0,2014,19.0,14.0,1420.0,4.0,99.0,9999.0,5.0,2.0
20.0,8.0,2014,20.0,14.0,1416.0,99.0,99.0,9999.0,5.0,99.0
20.0,8.0,2014,1.0,4.0,416.0,99.0,99.0,9999.0,5.0,99.0
21.0,8.0,2014,9.0,1.0,101.0,4.0,99.0,9999.0,5.0,20.0
21.0,8.0,2014,6.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
21.0,8.0,2014,21.0,1.0,103.0,99.0,99.0,9999.0,5.0,99.0
21.0,8.0,2014,18.0,1.0,115.0,1.0,99.0,9999.0,5.0,32.0
21.0,8.0,2014,18.0,1.0,101.0,4.0,99.0,9999.0,5.0,2.0
21.0,8.0,2014,20.0,1.0,101.0,2.0,99.0,9999.0,5.0,37.0
21.0,8.0,2014,9.0,1.0,108.0,7.0,99.0,9999.0,5.0,3.0
21.0,8.0,2014,22.0,22.0,2212.0,4.0,99.0,9999.0,5.0,99.0
21.0,8.0,2014,7.0,4.0,416.0,3.0,99.0,9999.0,5.0,34.0
22.0,8.0,2014,16.0,1.0,115.0,1.0,99.0,9999.0,5.0,13.0
22.0,8.0,2014,12.0,6.0,611.0,4.0,99.0,9999.0,5.0,42.0
22.0,8.0,2014,15.0,10.0,1014.0,4.0,99.0,9999.0,5.0,21.0
23.0,8.0,2014,9.0,1.0,106.0,3.0,99.0,9999.0,5.0,30.0
23.0,8.0,2014,19.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
23.0,8.0,2014,11.0,5.0,505.0,2.0,99.0,9999.0,5.0,99.0
23.0,8.0,2014,18.0,6.0,602.0,99.0,99.0,9999.0,5.0,99.0
23.0,8.0,2014,20.0,19.0,1909.0,14.0,99.0,9999.0,5.0,99.0
23.0,8.0,2014,5.0,10.0,1001.0,12.0,99.0,9999.0,5.0,33.0
23.0,8.0,2014,11.0,12.0,1212.0,4.0,99.0,9999.0,5.0,21.0
23.0,8.0,2014,23.0,16.0,1616.0,4.0,99.0,9999.0,5.0,5.0
23.0,8.0,2014,0.0,18.0,1801.0,99.0,99.0,9999.0,5.0,99.0
23.0,8.0,2014,7.0,14.0,1409.0,99.0,99.0,9999.0,5.0,99.0
23.0,8.0,2014,17.0,7.0,710.0,12.0,99.0,9999.0,5.0,22.0
23.0,8.0,2014,22.0,3.0,313.0,99.0,99.0,9999.0,5.0,99.0
24.0,8.0,2014,6.0,1.0,115.0,9.0,99.0,9999.0,5.0,99.0
24.0,8.0,2014,22.0,13.0,1312.0,3.0,99.0,9999.0,5.0,99.0
25.0,8.0,2014,18.0,1.0,101.0,7.0,99.0,9999.0,5.0,99.0
25.0,8.0,2014,11.0,1.0,101.0,4.0,99.0,9999.0,5.0,2.0
25.0,8.0,2014,16.0,1.0,101.0,12.0,99.0,9999.0,5.0,99.0
25.0,8.0,2014,14.0,16.0,1601.0,4.0,99.0,9999.0,5.0,99.0
25.0,8.0,2014,12.0,17.0,1701.0,3.0,99.0,9999.0,5.0,99.0
26.0,8.0,2014,21.0,1.0,101.0,12.0,99.0,9999.0,5.0,47.0
26.0,8.0,2014,23.0,10.0,1001.0,99.0,99.0,9999.0,5.0,99.0
26.0,8.0,2014,20.0,8.0,801.0,3.0,99.0,9999.0,5.0,44.0
26.0,8.0,2014,21.0,8.0,801.0,99.0,99.0,9999.0,5.0,99.0
26.0,8.0,2014,7.0,18.0,1801.0,5.0,99.0,9999.0,5.0,99.0
27.0,8.0,2014,9.0,1.0,101.0,5.0,99.0,9999.0,5.0,32.0
27.0,8.0,2014,21.0,22.0,2203.0,99.0,99.0,9999.0,5.0,99.0
27.0,8.0,2014,8.0,5.0,501.0,4.0,99.0,9999.0,5.0,99.0
27.0,8.0,2014,19.0,6.0,602.0,4.0,99.0,9999.0,5.0,21.0
27.0,8.0,2014,20.0,8.0,801.0,99.0,99.0,9999.0,5.0,99.0
28.0,8.0,2014,20.0,1.0,107.0,7.0,99.0,9999.0,5.0,99.0
28.0,8.0,2014,9.0,10.0,1001.0,1.0,99.0,9999.0,5.0,5.0
28.0,8.0,2014,7.0,8.0,801.0,99.0,99.0,9999.0,5.0,99.0
28.0,8.0,2014,6.0,3.0,301.0,99.0,99.0,9999.0,5.0,99.0
29.0,8.0,2014,20.0,1.0,114.0,5.0,99.0,9999.0,5.0,22.0
29.0,8.0,2014,22.0,1.0,115.0,1.0,99.0,9999.0,5.0,5.0
29.0,8.0,2014,16.0,6.0,601.0,4.0,99.0,9999.0,5.0,99.0
29.0,8.0,2014,10.0,5.0,501.0,12.0,99.0,9999.0,5.0,99.0
29.0,8.0,2014,12.0,1.0,108.0,12.0,99.0,9999.0,5.0,33.0
30.0,8.0,2014,3.0,1.0,101.0,4.0,99.0,9999.0,5.0,20.0
30.0,8.0,2014,3.0,1.0,101.0,5.0,99.0,9999.0,5.0,99.0
30.0,8.0,2014,18.0,1.0,101.0,4.0,99.0,9999.0,5.0,99.0
30.0,8.0,2014,17.0,1.0,101.0,1.0,99.0,9999.0,5.0,44.0
30.0,8.0,2014,1.0,1.0,101.0,1.0,99.0,9999.0,5.0,34.0
30.0,8.0,2014,2.0,1.0,108.0,1.0,99.0,9999.0,5.0,21.0
30.0,8.0,2014,2.0,1.0,108.0,1.0,99.0,9999.0,5.0,44.0
30.0,8.0,2014,10.0,22.0,2211.0,14.0,99.0,9999.0,5.0,2.0
30.0,8.0,2014,10.0,6.0,602.0,4.0,99.0,9999.0,5.0,99.0
30.0,8.0,2014,9.0,15.0,1501.0,1.0,99.0,9999.0,5.0,99.0
30.0,8.0,2014,21.0,17.0,1701.0,3.0,99.0,9999.0,5.0,99.0
30.0,8.0,2014,7.0,7.0,701.0,99.0,99.0,9999.0,5.0,99.0
30.0,8.0,2014,21.0,3.0,301.0,14.0,99.0,9999.0,5.0,2.0
31.0,8.0,2014,17.0,21.0,2102.0,4.0,99.0,9999.0,5.0,24.0
31.0,8.0,2014,19.0,10.0,1010.0,5.0,99.0,9999.0,5.0,19.0
31.0,8.0,2014,20.0,9.0,920.0,1.0,99.0,9999.0,5.0,99.0
31.0,8.0,2014,19.0,18.0,1801.0,99.0,99.0,9999.0,5.0,99.0
31.0,8.0,2014,21.0,17.0,1707.0,4.0,99.0,9999.0,5.0,99.0
1.0,9.0,2014,15.0,1.0,101.0,1.0,99.0,9999.0,5.0,20.0
1.0,9.0,2014,15.0,1.0,101.0,4.0,99.0,9999.0,5.0,42.0
1.0,9.0,2014,19.0,1.0,101.0,1.0,99.0,9999.0,5.0,37.0
1.0,9.0,2014,11.0,1.0,101.0,12.0,99.0,9999.0,5.0,3.0
1.0,9.0,2014,10.0,1.0,101.0,12.0,99.0,9999.0,5.0,3.0
1.0,9.0,2014,4.0,1.0,117.0,1.0,99.0,9999.0,5.0,44.0
1.0,9.0,2014,6.0,19.0,1906.0,4.0,99.0,9999.0,5.0,42.0
1.0,9.0,2014,13.0,11.0,1104.0,12.0,99.0,9999.0,5.0,99.0
1.0,9.0,2014,22.0,9.0,901.0,1.0,99.0,9999.0,5.0,99.0
1.0,9.0,2014,4.0,12.0,1202.0,3.0,99.0,9999.0,5.0,23.0
1.0,9.0,2014,11.0,16.0,1604.0,9.0,99.0,9999.0,5.0,44.0
1.0,9.0,2014,10.0,17.0,1701.0,12.0,99.0,9999.0,5.0,99.0
1.0,9.0,2014,6.0,17.0,1707.0,99.0,99.0,9999.0,5.0,99.0
1.0,9.0,2014,6.0,17.0,1709.0,4.0,99.0,9999.0,5.0,99.0
2.0,9.0,2014,18.0,6.0,602.0,3.0,99.0,9999.0,5.0,44.0
2.0,9.0,2014,9.0,10.0,1013.0,9.0,99.0,9999.0,5.0,30.0
2.0,9.0,2014,22.0,9.0,920.0,4.0,99.0,9999.0,5.0,24.0
2.0,9.0,2014,15.0,17.0,1701.0,2.0,99.0,9999.0,5.0,34.0
3.0,9.0,2014,17.0,1.0,101.0,3.0,99.0,9999.0,5.0,20.0
3.0,9.0,2014,17.0,1.0,101.0,12.0,99.0,9999.0,5.0,99.0
3.0,9.0,2014,17.0,1.0,101.0,4.0,99.0,9999.0,5.0,21.0
4.0,9.0,2014,21.0,5.0,504.0,99.0,99.0,9999.0,5.0,99.0
4.0,9.0,2014,20.0,11.0,1107.0,4.0,99.0,9999.0,5.0,21.0
4.0,9.0,2014,19.0,11.0,1104.0,3.0,99.0,9999.0,5.0,44.0
3.0,9.0,2014,9.0,9.0,909.0,99.0,99.0,9999.0,5.0,99.0
4.0,9.0,2014,19.0,12.0,1230.0,9.0,99.0,9999.0,5.0,20.0
4.0,9.0,2014,23.0,16.0,1608.0,99.0,99.0,9999.0,5.0,99.0
4.0,9.0,2014,16.0,17.0,1703.0,99.0,99.0,9999.0,5.0,99.0
4.0,9.0,2014,13.0,14.0,1411.0,3.0,99.0,9999.0,5.0,44.0
4.0,9.0,2014,18.0,4.0,401.0,99.0,99.0,9999.0,5.0,99.0
5.0,9.0,2014,2.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
5.0,9.0,2014,16.0,1.0,101.0,7.0,99.0,9999.0,5.0,99.0
5.0,9.0,2014,23.0,1.0,101.0,1.0,99.0,9999.0,5.0,21.0
5.0,9.0,2014,23.0,1.0,115.0,1.0,99.0,9999.0,5.0,99.0
5.0,9.0,2014,23.0,8.0,801.0,1.0,99.0,9999.0,5.0,99.0
5.0,9.0,2014,6.0,16.0,1614.0,1.0,99.0,9999.0,5.0,99.0
5.0,9.0,2014,23.0,2.0,208.0,1.0,99.0,9999.0,5.0,46.0
5.0,9.0,2014,11.0,4.0,409.0,1.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,1.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,0.0,1.0,114.0,1.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,9.0,1.0,101.0,3.0,99.0,9999.0,5.0,34.0
6.0,9.0,2014,14.0,10.0,1013.0,9.0,99.0,9999.0,5.0,44.0
6.0,9.0,2014,19.0,10.0,1001.0,99.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,19.0,15.0,1503.0,99.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,20.0,15.0,1508.0,99.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,20.0,4.0,401.0,99.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,19.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,19.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,19.0,1.0,101.0,4.0,99.0,9999.0,5.0,99.0
6.0,9.0,2014,19.0,1.0,101.0,4.0,99.0,9999.0,5.0,24.0
7.0,9.0,2014,5.0,1.0,101.0,4.0,99.0,9999.0,5.0,99.0
7.0,9.0,2014,23.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
7.0,9.0,2014,23.0,1.0,101.0,1.0,99.0,9999.0,5.0,99.0
7.0,9.0,2014,16.0,16.0,1601.0,4.0,99.0,9999.0,5.0,2.0
7.0,9.0,2014,18.0,3.0,308.0,3.0,99.0,9999.0,5.0,44.0
7.0,9.0,2014,18.0,3.0,308.0,99.0,99.0,9999.0,5.0,99.0
7.0,9.0,2014,19.0,10.0,1001.0,99.0,99.0,9999.0,5.0,99.0
7.0,9.0,2014,19.0,10.0,1001.0,1.0,99.0,9999.0,5.0,99.0
7.0,9.0,2014,19.0,21.0,2101.0,3.0,99.0,9999.0,5.0,44.0
8.0,9.0,2014,17.0,1.0,101.0,2.0,99.0,9999.0,5.0,30.0
8.0,9.0,2014,14.0,1.0,103.0,1.0,99.0,9999.0,5.0,32.0
8.0,9.0,2014,15.0,1.0,115.0,4.0,99.0,9999.0,5.0,99.0
8.0,9.0,2014,8.0,5.0,502.0,4.0,99.0,9999.0,5.0,21.0
8.0,9.0,2014,13.0,6.0,602.0,5.0,99.0,9999.0,5.0,99.0
8.0,9.0,2014,2.0,16.0,1615.0,2.0,99.0,9999.0,5.0,99.0
9.0,9.0,2014,12.0,1.0,101.0,5.0,99.0,9999.0,5.0,99.0
9.0,9.0,2014,0.0,17.0,1703.0,99.0,99.0,9999.0,5.0,99.0
10.0,9.0,2014,13.0,1.0,101.0,4.0,99.0,9999.0,5.0,40.0
10.0,9.0,2014,17.0,1.0,101.0,2.0,99.0,9999.0,5.0,20.0
10.0,9.0,2014,15.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
10.0,9.0,2014,18.0,1.0,101.0,12.0,99.0,9999.0,5.0,99.0
10.0,9.0,2014,5.0,22.0,2201.0,99.0,99.0,9999.0,5.0,99.0
10.0,9.0,2014,23.0,15.0,1505.0,4.0,99.0,9999.0,5.0,42.0
10.0,9.0,2014,14.0,14.0,1416.0,14.0,99.0,9999.0,5.0,2.0
10.0,9.0,2014,18.0,7.0,710.0,3.0,99.0,9999.0,5.0,44.0
11.0,9.0,2014,18.0,10.0,1001.0,3.0,99.0,9999.0,5.0,13.0
11.0,9.0,2014,19.0,1.0,114.0,99.0,99.0,9999.0,5.0,99.0
11.0,9.0,2014,22.0,9.0,906.0,2.0,99.0,9999.0,5.0,99.0
11.0,9.0,2014,11.0,8.0,802.0,99.0,99.0,9999.0,5.0,99.0
11.0,9.0,2014,23.0,16.0,1601.0,3.0,99.0,9999.0,5.0,99.0
11.0,9.0,2014,21.0,7.0,701.0,99.0,99.0,9999.0,5.0,99.0
11.0,9.0,2014,21.0,7.0,701.0,99.0,99.0,9999.0,5.0,99.0
12.0,9.0,2014,12.0,1.0,101.0,1.0,99.0,9999.0,5.0,46.0
12.0,9.0,2014,23.0,1.0,108.0,99.0,99.0,9999.0,5.0,99.0
12.0,9.0,2014,21.0,12.0,1201.0,99.0,99.0,9999.0,5.0,99.0
12.0,9.0,2014,21.0,13.0,1301.0,99.0,99.0,9999.0,5.0,99.0
12.0,9.0,2014,12.0,17.0,1701.0,7.0,99.0,9999.0,5.0,33.0
12.0,9.0,2014,21.0,7.0,701.0,6.0,99.0,9999.0,5.0,15.0
13.0,9.0,2014,13.0,1.0,115.0,4.0,99.0,9999.0,5.0,99.0
13.0,9.0,2014,16.0,1.0,101.0,1.0,99.0,9999.0,5.0,5.0
13.0,9.0,2014,16.0,1.0,117.0,5.0,99.0,9999.0,5.0,47.0
13.0,9.0,2014,21.0,10.0,1001.0,99.0,99.0,9999.0,5.0,99.0
13.0,9.0,2014,21.0,10.0,1015.0,99.0,99.0,9999.0,5.0,99.0
13.0,9.0,2014,8.0,10.0,1001.0,99.0,99.0,9999.0,5.0,99.0
13.0,9.0,2014,17.0,10.0,1001.0,99.0,99.0,9999.0,5.0,99.0
13.0,9.0,2014,10.0,7.0,701.0,99.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,14.0,1.0,108.0,1.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,18.0,1.0,102.0,1.0,99.0,9999.0,5.0,32.0
14.0,9.0,2014,21.0,1.0,101.0,1.0,99.0,9999.0,5.0,46.0
14.0,9.0,2014,11.0,4.0,403.0,4.0,99.0,9999.0,5.0,21.0
14.0,9.0,2014,14.0,1.0,108.0,99.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,21.0,5.0,509.0,99.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,15.0,1.0,101.0,1.0,99.0,9999.0,5.0,20.0
14.0,9.0,2014,13.0,5.0,513.0,99.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,18.0,16.0,1604.0,1.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,21.0,16.0,1603.0,1.0,99.0,9999.0,5.0,99.0
14.0,9.0,2014,19.0,11.0,1102.0,4.0,99.0,9999.0,5.0,2.0
14.0,9.0,2014,12.0,6.0,604.0,12.0,99.0,9999.0,5.0,99.0
15.0,9.0,2014,11.0,12.0,1215.0,1.0,99.0,9999.0,5.0,44.0
15.0,9.0,2014,23.0,16.0,1601.0,99.0,99.0,9999.0,5.0,99.0
15.0,9.0,2014,16.0,17.0,1712.0,4.0,99.0,9999.0,5.0,99.0
15.0,9.0,2014,11.0,9.0,901.0,2.0,99.0,9999.0,5.0,32.0
15.0,9.0,2014,13.0,6.0,601.0,99.0,99.0,9999.0,5.0,99.0
15.0,9.0,2014,4.0,9.0,901.0,99.0,99.0,9999.0,5.0,99.0
16.0,9.0,2014,10.0,1.0,101.0,5.0,99.0,9999.0,5.0,99.0
16.0,9.0,2014,7.0,12.0,1201.0,4.0,99.0,9999.0,5.0,14.0
16.0,9.0,2014,9.0,1.0,108.0,3.0,99.0,9999.0,5.0,42.0
16.0,9.0,2014,5.0,9.0,901.0,99.0,99.0,9999.0,5.0,99.0
16.0,9.0,2014,12.0,13.0,1303.0,1.0,99.0,9999.0,5.0,99.0
16.0,9.0,2014,19.0,13.0,1301.0,4.0,99.0,9999.0,5.0,99.0
16.0,9.0,2014,23.0,4.0,401.0,4.0,99.0,9999.0,5.0,24.0
17.0,9.0,2014,12.0,1.0,101.0,6.0,99.0,9999.0,5.0,15.0
17.0,9.0,2014,19.0,1.0,101.0,10.0,99.0,9999.0,5.0,20.0
17.0,9.0,2014,20.0,21.0,2105.0,3.0,99.0,9999.0,5.0,44.0
17.0,9.0,2014,15.0,9.0,901.0,3.0,99.0,9999.0,5.0,44.0
17.0,9.0,2014,18.0,9.0,901.0,5.0,99.0,9999.0,5.0,99.0
17.0,9.0,2014,9.0,17.0,1701.0,14.0,99.0,9999.0,5.0,2.0
17.0,9.0,2014,15.0,14.0,1406.0,99.0,99.0,9999.0,5.0,99.0
17.0,9.0,2014,13.0,4.0,407.0,2.0,99.0,9999.0,5.0,99.0
18.0,9.0,2014,13.0,22.0,2205.0,99.0,99.0,9999.0,5.0,99.0
18.0,9.0,2014,20.0,9.0,901.0,99.0,99.0,9999.0,5.0,99.0
18.0,9.0,2014,21.0,14.0,1409.0,9.0,99.0,9999.0,5.0,44.0
18.0,9.0,2014,8.0,7.0,701.0,99.0,99.0,9999.0,5.0,99.0
19.0,9.0,2014,23.0,1.0,103.0,99.0,99.0,9999.0,5.0,99.0
19.0,9.0,2014,16.0,5.0,511.0,2.0,99.0,9999.0,5.0,44.0
19.0,9.0,2014,0.0,14.0,1413.0,4.0,99.0,9999.0,5.0,42.0
20.0,9.0,2014,6.0,1.0,101.0,7.0,99.0,9999.0,5.0,99.0
20.0,9.0,2014,0.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
20.0,9.0,2014,23.0,1.0,112.0,4.0,99.0,9999.0,5.0,2.0
20.0,9.0,2014,7.0,18.0,1804.0,99.0,99.0,9999.0,5.0,99.0
21.0,9.0,2014,18.0,1.0,101.0,99.0,99.0,9999.0,5.0,99.0
21.0,9.0,2014,23.0,6.0,602.0,8.0,99.0,9999.0,5.0,42.0
21.0,9.0,2014,17.0,12.0,1212.0,99.0,99.0,9999.0,5.0,99.0
21.0,9.0,2014,5.0,17.0,1711.0,99.0,99.0,9999.0,5.0,99.0
21.0,9.0,2014,17.0,14.0,1412.0,4.0,99.0,9999.0,5.0,21.0
21.0,9.0,2014,8.0,4.0,409.0,99.0,99.0,9999.0,5.0,99.0
22.0,9.0,2014,15.0,5.0,505.0,4.0,99.0,9999.0,5.0,40.0
22.0,9.0,2014,21.0,10.0,1001.0,5.0,99.0,9999.0,5.0,23.0
22.0,9.0,2014,17.0,13.0,1324.0,99.0,99.0,9999.0,5.0,99.0
22.0,9.0,2014,15.0,5.0,510.0,4.0,99.0,9999.0,5.0,99.0
22.0,9.0,2014,20.0,2.0,203.0,1.0,99.0,9999.0,5.0,32.0
22.0,9.0,2014,9.0,1.0,101.0,7.0,99.0,9999.0,5.0,99.0
22.0,9.0,2014,14.0,3.0,301.0,99.0,99.0,9999.0,5.0,99.0
