dia_ocu,mes_ocu,hora_ocu,depto_ocu,mupio_ocu,año_ocu,numero_vehiculos_involucrados,fallecidos,lesionados
1,5,20,6,602,2022,1,0,1
1,5,20,6,601,2022,1,0,1
1,5,20,7,714,2022,1,0,1
1,5,4,1,101,2022,1,0,1
1,5,9,10,1001,2022,1,0,1
10,5,12,15,1503,2022,1,0,1
10,5,12,1,103,2022,1,0,2
10,5,14,1,101,2022,1,1,0
10,5,15,1,101,2022,1,0,1
10,5,17,6,609,2022,1,1,1
10,5,18,5,501,2022,1,0,1
10,5,20,17,1701,2022,1,1,0
10,5,22,20,2001,2022,1,0,2
10,5,9,1,101,2022,1,0,1
11,5,0,17,1710,2022,1,1,0
11,5,1,18,1803,2022,1,1,0
11,5,10,15,1508,2022,1,0,9
11,5,11,7,710,2022,1,0,1
11,5,12,9,901,2022,1,0,1
11,5,13,1,101,2022,1,0,1
11,5,14,18,1801,2022,1,1,0
11,5,16,5,501,2022,1,0,1
11,5,17,5,513,2022,1,0,1
11,5,17,5,504,2022,1,1,0
11,5,18,14,1404,2022,1,0,1
11,5,19,16,1601,2022,1,1,0
11,5,2,20,2001,2022,1,0,2
11,5,2,18,1801,2022,1,0,5
11,5,20,1,114,2022,1,0,1
11,5,20,1,101,2022,1,0,2
11,5,20,3,301,2022,1,0,1
11,5,21,20,2001,2022,1,0,1
11,5,21,5,1702,2022,1,0,1
11,5,22,1,114,2022,1,0,1
11,5,22,1,101,2022,1,1,0
11,5,22,22,2201,2022,1,1,0
11,5,23,17,1701,2022,1,0,2
11,5,5,1,101,2022,1,0,5
11,5,7,15,1501,2022,1,0,1
11,5,8,22,2212,2022,1,0,1
11,5,8,11,1105,2022,1,0,1
11,5,8,3,306,2022,1,0,2
12,5,0,1,108,2022,1,0,1
12,5,0,6,613,2022,1,0,1
12,5,11,1,101,2022,1,0,1
12,5,13,16,1610,2022,1,0,2
12,5,16,1,101,2022,1,0,1
12,5,18,9,911,2022,1,1,0
12,5,20,1,101,2022,1,0,1
12,5,20,1,115,2022,1,0,1
12,5,20,11,1101,2022,1,0,2
12,5,22,4,401,2022,1,0,2
12,5,22,17,1703,2022,1,0,1
12,5,3,19,1901,2022,1,0,2
12,5,7,1,112,2022,1,0,1
12,5,7,1,101,2022,1,0,1
12,5,8,4,408,2022,1,1,0
13,5,0,3,301,2022,1,0,2
13,5,12,5,511,2022,1,0,1
13,5,12,1,101,2022,1,0,1
13,5,14,1,110,2022,1,0,1
13,5,14,21,2101,2022,1,0,1
13,5,16,20,2001,2022,1,0,1
13,5,16,17,1712,2022,1,0,1
13,5,18,16,1603,2022,1,0,2
13,5,18,1,115,2022,1,0,1
13,5,19,1,101,2022,1,0,2
13,5,20,4,410,2022,1,0,2
13,5,20,1,114,2022,1,0,2
13,5,20,3,315,2022,1,0,1
13,5,21,10,1001,2022,1,0,1
13,5,23,15,1501,2022,1,0,1
13,5,5,5,501,2022,1,1,0
13,5,6,11,1109,2022,1,1,0
13,5,9,16,1602,2022,1,0,2
14,5,0,9,901,2022,1,1,1
14,5,11,16,1610,2022,1,0,2
14,5,11,4,409,2022,1,0,1
14,5,11,1,117,2022,1,0,1
14,5,11,1,115,2022,1,0,1
14,5,12,10,1004,2022,1,0,1
14,5,14,5,501,2022,1,0,10
14,5,15,2,208,2022,1,0,1
14,5,15,1,101,2022,1,1,1
14,5,17,1,103,2022,1,0,3
14,5,17,13,1309,2022,1,1,0
14,5,17,6,601,2022,1,0,1
14,5,17,8,802,2022,1,0,1
14,5,18,4,416,2022,1,0,1
14,5,18,17,1710,2022,1,0,1
14,5,19,1,101,2022,1,1,0
14,5,20,1,104,2022,1,1,0
14,5,20,11,1101,2022,1,0,1
14,5,20,3,306,2022,1,1,1
14,5,21,20,2001,2022,1,0,1
14,5,21,1,101,2022,1,0,1
14,5,23,6,602,2022,1,0,2
14,5,3,1,108,2022,1,0,1
14,5,5,1,101,2022,1,0,1
14,5,6,4,409,2022,1,0,1
14,5,7,3,304,2022,1,0,7
14,5,9,1,101,2022,1,0,2
15,5,0,1,110,2022,1,0,2
15,5,0,1,116,2022,1,0,2
15,5,0,18,1801,2022,1,0,1
15,5,0,21,2101,2022,1,0,1
15,5,0,19,1901,2022,1,0,1
15,5,1,5,501,2022,1,0,2
15,5,1,1,101,2022,1,1,0
15,5,1,1,108,2022,1,0,1
15,5,10,1,101,2022,1,0,1
15,5,10,1,115,2022,1,0,1
15,5,11,1,101,2022,1,0,1
15,5,11,3,314,2022,1,1,0
15,5,12,1,101,2022,1,0,4
15,5,13,21,2101,2022,1,1,0
15,5,15,12,1201,2022,1,0,1
15,5,16,1,117,2022,1,0,1
15,5,16,14,1420,2022,1,0,1
15,5,18,1,114,2022,1,0,2
15,5,18,1,105,2022,1,1,0
15,5,19,2,203,2022,1,1,0
15,5,19,7,709,2022,1,2,0
15,5,2,1,105,2022,1,0,1
15,5,2,9,920,2022,1,0,1
15,5,20,1,104,2022,1,0,1
15,5,21,5,501,2022,1,0,1
15,5,22,1,105,2022,1,0,1
15,5,22,1,115,2022,1,0,1
15,5,22,22,2201,2022,1,0,8
15,5,3,9,901,2022,1,0,1
15,5,5,1,101,2022,1,0,2
16,5,0,22,2201,2022,1,1,0
16,5,0,6,602,2022,1,0,1
16,5,1,6,608,2022,1,1,0
16,5,10,1,101,2022,1,0,1
16,5,11,1,113,2022,1,0,2
16,5,11,1,115,2022,1,0,1
16,5,14,3,306,2022,1,0,1
16,5,17,14,1421,2022,1,1,2
16,5,18,14,1420,2022,1,1,1
16,5,19,12,1230,2022,1,0,1
16,5,20,1,108,2022,1,0,1
16,5,23,4,409,2022,1,1,0
16,5,4,1,101,2022,1,1,1
16,5,6,1,117,2022,1,1,0
17,5,0,20,2001,2022,1,0,2
17,5,10,5,501,2022,1,0,1
17,5,11,13,1301,2022,1,1,1
17,5,12,18,1803,2022,1,1,1
17,5,13,9,914,2022,1,1,5
17,5,17,19,1905,2022,1,1,0
17,5,18,1,101,2022,1,0,1
17,5,21,1,101,2022,1,0,2
17,5,21,1,115,2022,1,0,1
17,5,22,1,101,2022,1,0,1
17,5,22,11,1102,2022,1,1,0
17,5,23,16,1603,2022,1,0,2
17,5,5,1,114,2022,1,0,1
17,5,9,3,301,2022,1,0,1
18,5,0,11,1101,2022,1,0,2
18,5,10,5,501,2022,1,0,1
18,5,16,6,612,2022,1,0,2
18,5,17,19,1902,2022,1,1,0
18,5,18,14,1418,2022,1,2,3
18,5,19,3,301,2022,1,0,1
18,5,2,1,108,2022,1,0,1
18,5,7,20,2001,2022,1,0,1
19,5,0,2,202,2022,1,0,3
19,5,11,5,501,2022,1,0,3
19,5,12,4,401,2022,1,0,7
19,5,13,5,505,2022,1,1,0
19,5,13,6,601,2022,1,1,0
19,5,17,16,1617,2022,1,0,1
19,5,17,1,101,2022,1,0,1
19,5,18,1,101,2022,1,0,1
19,5,18,3,301,2022,1,0,1
19,5,18,19,1905,2022,1,0,1
19,5,19,4,409,2022,1,2,0
19,5,2,1,101,2022,1,0,1
19,5,20,1,101,2022,1,0,1
19,5,21,1,101,2022,1,0,1
19,5,21,14,1416,2022,1,1,0
19,5,21,14,1401,2022,1,1,0
19,5,22,10,1020,2022,1,1,0
19,5,23,1,101,2022,1,0,2
19,5,23,18,1804,2022,1,0,1
19,5,23,14,1406,2022,1,0,2
19,5,5,19,1903,2022,1,0,1
19,5,7,1,101,2022,1,1,0
19,5,7,1,108,2022,1,1,2
19,5,8,2,202,2022,1,0,2
19,5,9,1,108,2022,1,0,1
2,5,0,11,1104,2022,1,1,1
2,5,12,1,108,2022,1,0,1
2,5,14,1,116,2022,1,0,1
2,5,15,1,108,2022,1,0,1
2,5,15,1,115,2022,1,0,1
2,5,16,19,1901,2022,1,0,2
2,5,17,1,113,2022,1,0,1
2,5,17,1,101,2022,1,0,1
2,5,17,1,108,2022,1,0,1
2,5,17,1,107,2022,1,0,1
2,5,17,6,601,2022,1,0,2
2,5,18,1,108,2022,1,0,1
2,5,18,1,105,2022,1,0,1
2,5,18,1,115,2022,1,0,1
2,5,18,22,2214,2022,1,1,0
2,5,19,2,208,2022,1,1,3
2,5,19,22,2204,2022,1,0,8
2,5,19,11,1101,2022,1,0,1
2,5,20,15,1501,2022,1,0,1
2,5,20,1,115,2022,1,1,1
2,5,21,1,106,2022,1,0,1
2,5,21,1,101,2022,1,0,1
2,5,22,1,115,2022,1,0,1
2,5,23,1,101,2022,1,1,1
2,5,23,1,116,2022,1,0,1
2,5,6,16,1615,2022,1,1,0
2,5,8,18,1801,2022,1,0,1
20,5,10,1,115,2022,1,0,1
20,5,11,1,101,2022,1,0,1
20,5,11,1,108,2022,1,0,1
20,5,11,1,115,2022,1,1,0
20,5,11,3,302,2022,1,0,2
20,5,11,12,1202,2022,1,0,4
20,5,17,10,1310,2022,1,1,0
20,5,19,22,2217,2022,1,0,1
20,5,20,16,,2022,1,0,2
20,5,20,4,401,2022,1,0,2
20,5,21,1,101,2022,1,0,2
20,5,21,7,704,2022,1,0,1
20,5,22,3,302,2022,1,0,1
20,5,23,1,110,2022,1,0,1
20,5,23,18,1801,2022,1,1,0
20,5,6,1,108,2022,1,1,0
20,5,6,11,1105,2022,1,1,0
20,5,8,5,501,2022,1,0,1
